"REF_DATE","GEO","DGUID","Indicator","Industry","Authority","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989","Prairies","2016A00014","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808931","9.2.2.1","0","","","","0"
"1989","Prairies","2016A00014","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808932","9.2.2.2","164","","","","0"
"1989","Prairies","2016A00014","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808967","9.3.1.1","0","","","","0"
"1989","Prairies","2016A00014","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808968","9.3.1.2","3","","","","0"
"1989","Prairies","2016A00014","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809003","9.3.2.1","0","","","","0"
"1989","Prairies","2016A00014","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809004","9.3.2.2","0","","","","0"
"1989","Prairies","2016A00014","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809039","9.4.1.1","0","","","","0"
"1989","Prairies","2016A00014","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809040","9.4.1.2","34","","","","0"
"1989","Prairies","2016A00014","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809075","9.4.2.1","0","","","","0"
"1989","Prairies","2016A00014","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809076","9.4.2.2","33","","","","0"
"1989","Prairies","2016A00014","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809111","9.5.1.1","0","","","","0"
"1989","Prairies","2016A00014","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809112","9.5.1.2","58","","","","0"
"1989","Prairies","2016A00014","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809147","9.5.2.1","0","","","","0"
"1989","Prairies","2016A00014","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809148","9.5.2.2","131","","","","0"
"1989","Manitoba","2016A000246","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808825","10.1.1.1","0","","","","0"
"1989","Manitoba","2016A000246","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808826","10.1.1.2","21","","","","0"
"1989","Manitoba","2016A000246","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808861","10.1.2.1","0","","","","0"
"1989","Manitoba","2016A000246","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808862","10.1.2.2","39","","","","0"
"1989","Manitoba","2016A000246","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808897","10.2.1.1","0","","","","0"
"1989","Manitoba","2016A000246","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808898","10.2.1.2","21","","","","0"
"1989","Manitoba","2016A000246","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808933","10.2.2.1","0","","","","0"
"1989","Manitoba","2016A000246","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808934","10.2.2.2","39","","","","0"
"1989","Manitoba","2016A000246","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808969","10.3.1.1","0","","","","0"
"1989","Manitoba","2016A000246","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808970","10.3.1.2","1","","","","0"
"1989","Manitoba","2016A000246","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809005","10.3.2.1","0","","","","0"
"1989","Manitoba","2016A000246","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809006","10.3.2.2","0","","","","0"
"1989","Manitoba","2016A000246","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809041","10.4.1.1","0","","","","0"
"1989","Manitoba","2016A000246","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809042","10.4.1.2","7","","","","0"
"1989","Manitoba","2016A000246","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809077","10.4.2.1","0","","","","0"
"1989","Manitoba","2016A000246","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809078","10.4.2.2","8","","","","0"
"1989","Manitoba","2016A000246","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809113","10.5.1.1","0","","","","0"
"1989","Manitoba","2016A000246","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809114","10.5.1.2","14","","","","0"
"1989","Manitoba","2016A000246","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809149","10.5.2.1","0","","","","0"
"1989","Manitoba","2016A000246","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809150","10.5.2.2","31","","","","0"
"1989","Saskatchewan","2016A000247","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808827","11.1.1.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808828","11.1.1.2","14","","","","0"
"1989","Saskatchewan","2016A000247","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808863","11.1.2.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808864","11.1.2.2","31","","","","0"
"1989","Saskatchewan","2016A000247","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808899","11.2.1.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808900","11.2.1.2","13","","","","0"
"1989","Saskatchewan","2016A000247","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808935","11.2.2.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808936","11.2.2.2","31","","","","0"
"1989","Saskatchewan","2016A000247","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808971","11.3.1.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808972","11.3.1.2","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809007","11.3.2.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809008","11.3.2.2","0","","","","0"
"1989","Saskatchewan","2016A000247","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809043","11.4.1.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809044","11.4.1.2","6","","","","0"
"1989","Saskatchewan","2016A000247","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809079","11.4.2.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809080","11.4.2.2","6","","","","0"
"1989","Saskatchewan","2016A000247","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809115","11.5.1.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809116","11.5.1.2","8","","","","0"
"1989","Saskatchewan","2016A000247","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809151","11.5.2.1","0","","","","0"
"1989","Saskatchewan","2016A000247","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809152","11.5.2.2","25","","","","0"
"1989","Alberta","2016A000248","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808829","12.1.1.1","0","","","","0"
"1989","Alberta","2016A000248","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808830","12.1.1.2","57","","","","0"
"1989","Alberta","2016A000248","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808865","12.1.2.1","0","","","","0"
"1989","Alberta","2016A000248","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808866","12.1.2.2","93","","","","0"
"1989","Alberta","2016A000248","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808901","12.2.1.1","0","","","","0"
"1989","Alberta","2016A000248","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808902","12.2.1.2","55","","","","0"
"1989","Alberta","2016A000248","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808937","12.2.2.1","0","","","","0"
"1989","Alberta","2016A000248","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808938","12.2.2.2","93","","","","0"
"1989","Alberta","2016A000248","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808973","12.3.1.1","0","","","","0"
"1989","Alberta","2016A000248","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808974","12.3.1.2","2","","","","0"
"1989","Alberta","2016A000248","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809009","12.3.2.1","0","","","","0"
"1989","Alberta","2016A000248","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809010","12.3.2.2","0","","","","0"
"1989","Alberta","2016A000248","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809045","12.4.1.1","0","","","","0"
"1989","Alberta","2016A000248","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809046","12.4.1.2","21","","","","0"
"1989","Alberta","2016A000248","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809081","12.4.2.1","0","","","","0"
"1989","Alberta","2016A000248","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809082","12.4.2.2","19","","","","0"
"1989","Alberta","2016A000248","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809117","12.5.1.1","0","","","","0"
"1989","Alberta","2016A000248","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809118","12.5.1.2","36","","","","0"
"1989","Alberta","2016A000248","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809153","12.5.2.1","0","","","","0"
"1989","Alberta","2016A000248","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809154","12.5.2.2","75","","","","0"
"1989","British Columbia","2016A000259","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808831","13.1.1.1","0","","","","0"
"1989","British Columbia","2016A000259","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808832","13.1.1.2","1213","","","","0"
"1989","British Columbia","2016A000259","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808867","13.1.2.1","0","","","","0"
"1989","British Columbia","2016A000259","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808868","13.1.2.2","244","","","","0"
"1989","British Columbia","2016A000259","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808903","13.2.1.1","0","","","","0"
"1989","British Columbia","2016A000259","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808904","13.2.1.2","1201","","","","0"
"1989","British Columbia","2016A000259","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808939","13.2.2.1","0","","","","0"
"1989","British Columbia","2016A000259","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808940","13.2.2.2","244","","","","0"
"1989","British Columbia","2016A000259","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808975","13.3.1.1","0","","","","0"
"1989","British Columbia","2016A000259","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808976","13.3.1.2","13","","","","0"
"1989","British Columbia","2016A000259","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809011","13.3.2.1","0","","","","0"
"1989","British Columbia","2016A000259","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809012","13.3.2.2","0","","","","0"
"1989","British Columbia","2016A000259","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809047","13.4.1.1","0","","","","0"
"1989","British Columbia","2016A000259","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809048","13.4.1.2","377","","","","0"
"1989","British Columbia","2016A000259","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809083","13.4.2.1","0","","","","0"
"1989","British Columbia","2016A000259","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809084","13.4.2.2","49","","","","0"
"1989","British Columbia","2016A000259","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809119","13.5.1.1","0","","","","0"
"1989","British Columbia","2016A000259","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809120","13.5.1.2","837","","","","0"
"1989","British Columbia","2016A000259","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809155","13.5.2.1","0","","","","0"
"1989","British Columbia","2016A000259","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809156","13.5.2.2","195","","","","0"
"1989","Territories","2016A00016","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808833","14.1.1.1","0","","","","0"
"1989","Territories","2016A00016","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808834","14.1.1.2","0","","","","0"
"1989","Territories","2016A00016","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808869","14.1.2.1","0","","","","0"
"1989","Territories","2016A00016","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808870","14.1.2.2","2","","","","0"
"1989","Territories","2016A00016","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808905","14.2.1.1","0","","","","0"
"1989","Territories","2016A00016","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808906","14.2.1.2","0","","","","0"
"1989","Territories","2016A00016","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808941","14.2.2.1","0","","","","0"
"1989","Territories","2016A00016","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808942","14.2.2.2","2","","","","0"
"1989","Territories","2016A00016","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808977","14.3.1.1","0","","","","0"
"1989","Territories","2016A00016","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808978","14.3.1.2","0","","","","0"
"1989","Territories","2016A00016","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809013","14.3.2.1","0","","","","0"
"1989","Territories","2016A00016","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809014","14.3.2.2","0","","","","0"
"1989","Territories","2016A00016","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809049","14.4.1.1","0","","","","0"
"1989","Territories","2016A00016","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809050","14.4.1.2","0","","","","0"
"1989","Territories","2016A00016","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809085","14.4.2.1","0","","","","0"
"1989","Territories","2016A00016","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809086","14.4.2.2","0","","","","0"
"1989","Territories","2016A00016","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809121","14.5.1.1","0","","","","0"
"1989","Territories","2016A00016","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809122","14.5.1.2","0","","","","0"
"1989","Territories","2016A00016","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809157","14.5.2.1","0","","","","0"
"1989","Territories","2016A00016","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809158","14.5.2.2","2","","","","0"
"1989","Yukon","2016A000260","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808835","15.1.1.1","0","","","","0"
"1989","Yukon","2016A000260","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808836","15.1.1.2","0","","","","0"
"1989","Yukon","2016A000260","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808871","15.1.2.1","0","","","","0"
"1989","Yukon","2016A000260","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808872","15.1.2.2","1","","","","0"
"1989","Yukon","2016A000260","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808907","15.2.1.1","0","","","","0"
"1989","Yukon","2016A000260","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808908","15.2.1.2","0","","","","0"
"1989","Yukon","2016A000260","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808943","15.2.2.1","0","","","","0"
"1989","Yukon","2016A000260","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808944","15.2.2.2","1","","","","0"
"1989","Yukon","2016A000260","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808979","15.3.1.1","0","","","","0"
"1989","Yukon","2016A000260","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808980","15.3.1.2","0","","","","0"
"1989","Yukon","2016A000260","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809015","15.3.2.1","0","","","","0"
"1989","Yukon","2016A000260","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809016","15.3.2.2","0","","","","0"
"1989","Yukon","2016A000260","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809051","15.4.1.1","0","","","","0"
"1989","Yukon","2016A000260","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809052","15.4.1.2","0","","","","0"
"1989","Yukon","2016A000260","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809087","15.4.2.1","0","","","","0"
"1989","Yukon","2016A000260","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809088","15.4.2.2","0","","","","0"
"1989","Yukon","2016A000260","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809123","15.5.1.1","0","","","","0"
"1989","Yukon","2016A000260","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809124","15.5.1.2","0","","","","0"
"1989","Yukon","2016A000260","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809159","15.5.2.1","0","","","","0"
"1989","Yukon","2016A000260","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809160","15.5.2.2","1","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808841","16.1.1.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808842","16.1.1.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808877","16.1.2.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808878","16.1.2.2","1","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808913","16.2.1.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808914","16.2.1.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808949","16.2.2.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808950","16.2.2.2","1","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808985","16.3.1.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808986","16.3.1.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809021","16.3.2.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809022","16.3.2.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809057","16.4.1.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809058","16.4.1.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809093","16.4.2.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809094","16.4.2.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809129","16.5.1.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809130","16.5.1.2","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809165","16.5.2.1","0","","","","0"
"1989","Northwest Territories including Nunavut","2016A000261","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809166","16.5.2.2","1","","","","0"
"1989","Northwest Territories","2016A000261","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808837","17.1.1.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808838","17.1.1.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808873","17.1.2.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808874","17.1.2.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808909","17.2.1.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808910","17.2.1.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808945","17.2.2.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808946","17.2.2.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808981","17.3.1.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808982","17.3.1.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809017","17.3.2.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809018","17.3.2.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809053","17.4.1.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809054","17.4.1.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809089","17.4.2.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809090","17.4.2.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809125","17.5.1.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809126","17.5.1.2","","..","","","0"
"1989","Northwest Territories","2016A000261","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809161","17.5.2.1","","..","","","0"
"1989","Northwest Territories","2016A000261","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809162","17.5.2.2","","..","","","0"
"1989","Nunavut","2016A000262","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808839","18.1.1.1","","..","","","0"
"1989","Nunavut","2016A000262","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808840","18.1.1.2","","..","","","0"
"1989","Nunavut","2016A000262","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808875","18.1.2.1","","..","","","0"
"1989","Nunavut","2016A000262","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808876","18.1.2.2","","..","","","0"
"1989","Nunavut","2016A000262","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808911","18.2.1.1","","..","","","0"
"1989","Nunavut","2016A000262","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808912","18.2.1.2","","..","","","0"
"1989","Nunavut","2016A000262","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808947","18.2.2.1","","..","","","0"
"1989","Nunavut","2016A000262","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808948","18.2.2.2","","..","","","0"
